LAST MODIFIED: 3/30/2017,,
fab,fab,FIRST TRUST E T F II
fabk,fabk,FIRST ADVANTAGE BANCORP
fac,fac,FIRST ACCEPTANCE CORP
face,face,PHYSICIANS FORMULA HOLDINGS INC
faco,faco,FIRST ALLIANCE CORP
fact,fact,FACET BIOTECH CORP
fad,fad,FIRST TRUST E T F II
fadv,fadv,FIRST ADVANTAGE CORP
fae,fae,FIDELITY ADVISOR EMERG ASIA FD I
faf,faf,FIRST AMERICAN FINL CORP NEW
fah,fah,FIRST AMERICAN HLTH CNCPTS INC
fai,fai,F A I INSURANCES LTD
faim,faim,DYNABAZAAR INC
fairc,fairc,RENAISSANCE ENTERTAINMENT CORP
faj,faj,FRONTIER ADJUSTERS AMERICA INC
fak,fak,FIDELITY ADVISOR KOREA FUND INC
fal,fal.1,FALL RIVER GAS CO
fal,fal,FALCONBRIDGE LIMITED NEW
falc,falc,FALCONSTOR SOFTWARE INC
fam,fam.1,FIRST AMERICAN CORP TN
fam,fam,FIRST TRUST ABERDEEN GLB OPP INC
famec,famec,FLAMEMASTER CORP
fan,fan,FIRST TRUST GLOBAL WIND ENER ETF
fang,fang,DIAMONDBACK ENERGY INC
fante,fante,FINANTRA CAP INC
faoo,faoo,F A O INC
farc,farc,FARR COMPANY
farl,farl,FARREL CORP
farm,farm,FARMER BROTHERS CO
faro,faro,FARO TECHNOLOGIES INC
fas,fas,DIREXION SHARES E T F TRUST
fash,fash,FASHIONMALL COM INC
fasi,fasi,FIELDS AIRCRAFT SPARES INC
fast,fast,FASTENAL COMPANY
fatb,fatb,FATBRAIN COM INC
fats,fats,FIREARMS TRAINING SYSTEMS INC
faul,faul,FAULDING INC
faus,faus,First Trust Australia AlphaDEX (FAUS)
faux,faux,PREMIER CONCEPTS INC
fav,fav,FIRST TRUST DIVIDEND & INCOME FD
fave,fave,5TH AVENUE CHANNEL CORP
favs,favs,FIRST AVIATION SERVICE INC
fax,fax,ABERDEEN ASIA PACIFIC INCOME FD
faz,faz,DIREXION SHARES E T F TRUST
fb,fb.1,F B R ASSET INVESTMENT CORP
fb,fb,FACEBOOK INC
fba,fba,FIRST BANKS AMERICA INC
fbay,fbay,FRISCO BAY INDUSTRIES LTD
fbbc,fbbc,FIRST BELL BANCORP INC
fbc,fbc,FLAGSTAR BANCORP INC
fbcee,fbcee,FIBERCORE INC
fbcg,fbcg,FIRST BANKING CO SOUTHEAST GA
fbci,fbci,FIDELITY BANCORP INC DEL
fbcp,fbcp,FRANKLIN BANCORP INC
fbcv,fbcv,1ST BANCORP
fbei,fbei,FIRST BANCORP OF INDIANA INC
fber,fber,1ST BERGEN BANCORP
fbf,fbf,FLEETBOSTON FINANCIAL CORP
fbgi,fbgi,FIRST SHARES BANCORP INC
fbhc,fbhc,FORT BEND HLDG CORP
fbhs,fbhs,FORTUNE BRANDS HOME & SECUR INC
fbic,fbic,FIRSTBANK ILLINOIS CO
fbiz,fbiz,FIRST BUSINESS FINL SVCS INC
fbk,fbk.1,FIRST CITY BANK NEW BRITAIN CONN
fbkp,fbkp,FIRST BANK PHILADELPHIA PA
fbm,fbm.1,FOCUSSHARES TRUST
fbmi,fbmi,FIRSTBANK CORP
fbms,fbms,FIRST BANCSHARES INC MS
fbmt,fbmt,FIRST NATIONAL BANCSHARES INC FL
fbn,fbn,FURNITURE BRANDS INTL INC
fbnc,fbnc,FIRST BANCORP NC
fbnk,fbnk,FIRST CONNECTICUT BANCORP INC MD
fbnw,fbnw,FIRSTBANK N W CORP
fbp,fbp,FIRST BANCORP P R
fbr,fbr.1,FIRST BRANDS CORP
fbr,fbr,FIBRIA CELULOSE S A
fbrc,fbrc,F B R & CO
fbsi,fbsi,FIRST BANCSHARES INC MO
fbss,fbss,FAUQUIER BANKSHARES INC
fbt,fbt,FIRST TRUST EXCHANGE TRADED FUND
fbtc,fbtc,FIRST BANCTRUST
fbtx,fbtx,FRANKLIN BANK CORP
fbz,fbz,First Trust Brazil AlphaDEX (FBZ)
fc,fc,FRANKLIN COVEY CO
fca,fca,First Trust China AlphaDEX (FCA)
fcal,fcal,FIRST CALIFORNIA FINL GROUP INC
fcan,fcan,First Trust Canada AlphaDEX (FCAN)
fcap,fcap,FIRST CAPITAL INC
fcb,fcb.1,FALMOUTH BANCORP INC
fcbc,fcbc,FIRST COMMUNITY BANCSHARES INC
fcbf,fcbf,F C B FINANCIAL CORP
fcbia,fcbia,FIRST COMMERCE BANCSHARES INC
fcbib,fcbib,FIRST COMMERCE BANCSHARES INC
fcbk,fcbk,FIRST COASTAL BANKSHARES INC
fcbs,fcbs,FIRST COMMUNITY BANKING SERV INC
fccg,fccg,FOG CUTTER CAPITAL GROUP INC
fcco,fcco,FIRST COMMUNITY CORP SC
fccy,fccy,1ST CONSTITUTION BANCORP
fcd,fcd,FOCUSSHARES TRUST
fce.a,fce.a,FOREST CITY ENTERPRISES INC
fceae,fceae,FOOD COURT ENTMT NETWORK INC
fce.b,fce.b,FOREST CITY ENTERPRISES INC
fcec,fcec,FIRST CHESTER COUNTY CORP
fcel,fcel,FUELCELL ENERGY INC
fcf,fcf,FIRST COMMONWEALTH FINANCIAL COR
fcfc,fcfc,FIRSTCITY FINANCIAL CORP
fcfl,fcfl,FIRST COMMUNITY BANK CORP AMER
fcfn,fcfn,FIRST COMMUNITY FINANCIAL CORP
fcfs,fcfs,FIRST CASH FINANCIAL SVCS INC
fcg,fcg,FIRST TRUST I S E REVERE NAT GAS
fcgi,fcgi,FIRST CONSULTING GROUP INC
fch,fch,FELCOR LODGING TRUST INC
fchi,fchi,ISHARES TRUST
fcine,fcine,FLOUR CITY INTERNATIONAL INC
fcl,fcl.1,FOUNDATION COAL HOLDINGS INC
fcl,fcl,FOCUSSHARES TRUST
fclf,fclf,FIRST CLOVER LEAF FINANCIAL CORP
fclr,fclr,FIRST COMMERCIAL CORP
fclx,fclx,FIRSTCOM CORP
fcm,fcm.1,FRANKLIN TELECOMMUNICATIONS CORP
fcm,fcm,FIRST TRUST FOUR CORNERS SR FLTG
fcmc,fcmc,FRANKLIN CREDIT MGMT CORP
fcme,fcme,FIRST COASTAL CORP
fcn,fcn.1,FIRST CHICAGO N B D CORP
fcn,fcn,F T I CONSULTING INC
fcnb,fcnb,F C N B CORP
fcnca,fcnca,FIRST CITIZENS BANCSHARES INC NC
fco,fco,ABERDEEN GLOBAL INCOME FD INC
fcob,fcob,FIRST COMMERCIAL BANCORP INC
fcom,fcom.1,FIRST COMMERCE CORP NEW ORLEANS
fcom,fcom.2,FOCAL COMMUNICATIONS CORP
fcp,fcp,FALCON PRODUCTS INC
fcpo,fcpo,FACTORY CARD & PARTY OUTLET CORP
fcpy,fcpy,FACTORY CARD OUTLET CORP
fcq,fcq,FOCUSSHARES TRUST
fcs,fcs,FAIRCHILD SEMICONDUCTOR INTL INC
fcse,fcse,FOCUS ENHANCEMENTS INC
fcst,fcst,FLYCAST COMMUNICATIONS CORP
fcsx,fcsx,FCSTONE GROUP INC
fct,fct,FIRST TRUST SR FLTG RT INC FD II
fctr,fctr,FIRST CHARTER CORP
fcty,fcty,1ST CENTURY BANKSHARES INC
fcv,fcv,FAITHSHARES TRUST
fcva,fcva,FIRST CAPITAL BANCORP INC VA
fcwi,fcwi,FIRST COMMONWEALTH INC
fcx,fcx,FREEPORT MCMORAN COPPER & GOLD
fcxa,fcxa,FREEPORT MCMORAN COPPER & GOLD
fcy,fcy.1,FURON CO
civb,civb,FIRST CITIZENS BANC CORP
fdc,fdc.1,FIRST DATA CORP
fdcc,fdcc,FACTUAL DATA CORP
fdd,fdd,FIRST TRUST E T F II
fdef,fdef,FIRST DEFIANCE FINANCIAL CORP
fdg,fdg.1,FORDING INC
fdg,fdg,FORDING CANADIAN COAL TRUST
fdgt,fdgt,FLUOR DANIEL G T I INC
fdi,fdi,FORT DEARBORN INCOME SECS INC
fdir,fdir,FRONTEER FINANCIAL HOLDINGS LTD
fdja,fdja,FAROUDJA INC
fdl,fdl,FIRST TRUST EXCHANGE TRADED FUND
fdlna,fdlna,FOOD LION INC
fdlnb,fdlnb,FOOD LION INC
fdm,fdm.1,MUNIHOLDINGS FLA INSD FD V INC
fdm,fdm,FIRST TRUST EXCHANGE TRADED FUND
fdml,fdml,FEDERAL MOGUL CORP
fdn,fdn,FIRST TRUST EXCHANGE TRADED FUND
fdo,fdo,FAMILY DOLLAR STORES INC
fdot,fdot,FINE COM INTERNATIONAL CORP
fdp,fdp,FRESH DEL MONTE PRODUCE INC
fdpc,fdpc,F D P CORP
fdry,fdry,FOUNDRY NETWORKS INC
fds,fds,FACTSET RESEARCH SYSTEMS INC
fdt,fdt.1,FEDERAL TRUST CORP
fdt,fdt,First Trust Dev Markets Ex-US AlphaDEX (FDT)
fdts,fdts,First Trust Dev Mkts ex-US SC AlphaDEX (FDTS)
fdus,fdus,FIDUS INVESTMENT CORP
ftcs,ftcs,FIRST TRUST EXCHANGE TRADED FUND
fdx,fdx,FEDEX CORP
fdy,fdy,ATCHISON CASTING CORP
fdymf,fdymf,FIRST DYNASTY MINES LTD
fe,fe,FIRSTENERGY CORP
fed,fed,FIRSTFED FINANCIAL CORP
feed,feed,AGFEED INDUSTRIES INC
feet,feet,JUST FOR FEET INC
fef,fef,STREETTRACKS SERIES TRUST
fefn,fefn,iShares MSCI Far East Financials (FEFN)
feg,feg.1,FLETCHER CHALLENGE ENERGY DIV
feg,feg,FOCUSSHARES TRUST
fei,fei,FIRST TRUST MLP & ENERGY INC FD
feic,feic,F E I COMPANY
feim,feim,FREQUENCY ELECTRONICS INC
fele,fele,FRANKLIN ELECTRIC INC
fem,fem,First Trust Emerging Markets AlphaDEX (FEM)
fems,fems,First Trust Emerging Markets SC AlphaDEX (FEMS)
fen,fen,FIRST TRUST ENERGY INC & GR FD
feng,feng,PHOENIX NEW MEDIA LTD
fentq,fentq,FIRST ENTERPRISE FINL GROUP INC
feo,feo,FIRST TRUST ABERDEEN EMERG OP FD
fep,fep.1,FRANKLIN ELECTRONIC PUBLSHS INC
fep,fep,FIRST TR EXCH TRD ALPHADEX FD II
fero,fero,FERROFLUIDICS CORP
fes,fes,FORBES ENERGY SERVICES LTD
fesx,fesx,FIRST ESSEX BANCORP INC
fet,fet,FORUM ENERGY TECHNOLOGIES INC
feu,feu,SPDR INDEX SHARES FUNDS
fev,fev,EATON VANCE NATIONAL MUNI INC TR
fex,fex,FIRST TRUST E T F II
fez,fez,SPDR INDEX SHARES FUNDS
ff,ff.1,FIRST OPPORTUNITY FUND INC
ff,ff,FUTUREFUEL CORP
ffa,ffa.1,FRANCHISE FINANCE CORP AMERICA
ffa,ffa,FIRST TRUST ENHANCED EQ INC FUND
ffba,ffba,FIRST COLORADO BANCORP INC
ffbc,ffbc,FIRST FINANCIAL BANCORP OHIO
bsf,bsf,FIRST FEDERAL BANCSHARES ARK INC
ffbi,ffbi.1,FIRST FINANCIAL BANCORP INC DEL
ffbi,ffbi,FIRST FEDERAL BANCSHARES INC DE
ffbk,ffbk,FLORIDAFIRST BANCORP INC NEW
ffbz,ffbz,FIRST FEDERAL BANCORP INC
ffc,ffc,FLAHERTY & CRUMRINE PFD SECS INC
ffch,ffch,FIRST FINANCIAL HOLDINGS INC
ffco,ffco,FEDFIRST FINANCIAL CORP NEW
ffd,ffd.1,FAIRFIELD COMMUNITIES INC
ffd,ffd,MORGAN STANLEY FRONTIER EMRG MKT
ffdb,ffdb,FIRSTFED BANCORP INC
ffdf,ffdf,F F D FINANCIAL CORP
ffed,ffed,FIDELITY FEDERAL BANCORP
ffes,ffes,FIRST FEDERAL S & L ASSN CT
ffex,ffex,FROZEN FOOD EXPRESS INDS INC
fffc,fffc,F F V A FINANCIAL CORP
fffd,fffd,NORTH CENTRAL BANCSHARES INC
fffl,fffl,FIDELITY BANKSHARES INC NEW
fffs,fffs,FIRST FEDERAL FINANCIAL SVCS INC
ffg,ffg,F B L FINANCIAL GROUP INC
ffgi,ffgi.1,FOREFRONT GROUP INC
ffgi,ffgi,FIREBRAND FINANCIAL GROUP INC
ffh,ffh.1,FARM FAMILY HOLDINGS INC
ffh,ffh,FAIRFAX FINL HOLDINGS LTD
ffhh,ffhh,F S F FINANCIAL CORP
ffhl,ffhl,FUWEI FILMS HOLDINGS CO LTD
ffhs,ffhs,FIRST FRANKLIN CORP
ffi,ffi,FORTUNE INDUSTRIES INC
ffic,ffic,FLUSHING FINANCIAL CORP
ffin,ffin,FIRST FINANCIAL BANKSHARES INC
ffiv,ffiv,F 5 NETWORKS INC
ffkt,ffkt,FARMERS CAPITAL BANK CORP
ffky,ffky,FIRST FINANCIAL SERVICE CORP
ffl,ffl,FOCUSSHARES TRUST
fflc,fflc,F F L C BANCORP INC
ffn,ffn,FRIENDFINDER NETWORKS INC
ffnm,ffnm,FIRST FED NORTHN MI BANCORP INC
ffnw,ffnw,FIRST FINANCIAL NORTHWEST INC
ffo,ffo,INSIGNIA PROPERTIES TRUST
ffoh,ffoh,FIDELITY FINANCIAL OHIO INC
ffp,ffp,F F P PARTNERS L P
ffpb,ffpb,FIRST PALM BEACH BANCORP INC
ffr,ffr,FIRST TRUST E T F II
ffs,ffs,TENON LTD
ffsa,ffsa,TENON LTD
ffsl,ffsl,FIRST INDEPENDENCE CORP
ffsw,ffsw,FIRST FEDERAL BANC OF THE SW INC
ffsx,ffsx,FIRST FEDERAL BANKSHARES INC DEL
ffti,ffti,4FRONT TECHNOLOGIES INC
ffwc,ffwc,F F W CORP
ffwd,ffwd,WOOD BANCORP INC
ffyf,ffyf,F F Y FINANCIAL CORP
fg,fg,U S F & G CORP
fgb,fgb,FIRST TRUST SPECIALTY FN & FNC
fgci,fgci,FAMILY GOLF CENTERS
fgd,fgd,FIRST TRUST E T F II
fgem,fgem,E G A EMERGING GLOBAL SHARES TR
fgf,fgf,SUNAMERICA FOCUSED ALPHA GRTH FD
fgh,fgh,FRIEDE GOLDMAN HALTER INC
fghc,fghc,FIRST GEORGIA HOLDING INC
fgi,fgi,SUNAMERICA FOCUSED ALPHA LG CAP
fgm,fgm,First Trust Germany AlphaDEX (FGM)
fgp,fgp,FERRELLGAS PARTNERS L P
fgxi,fgxi,F G X INTERNATIONAL HLDGS LTD
fhc,fhc,FOCUSSHARES TRUST
fhcc,fhcc,FIRST HEALTH GROUP CORP
fhco,fhco,FEMALE HEALTH CO
fhi,fhi,FIRST TR STRATEGIC HIGH INC FD
fhk,fhk,First Trust Hong Kong AlphaDEX (FHK)
fhn,fhn,FIRST HORIZON NATIONAL CORP
fho,fho,FIRST TRUST STRAT HI INC FD III
fhr,fhr,FAIRMONT HOTELS RESORTS INC
fht,fht,FINGERHUTS COMPANIES INC
fhy,fhy,FIRST TRUST STRAT HIGH INC FD II
fi,fi.1,FINA INC
fia,fia.1,FIAT S P A
fibc,fibc,FINANCIAL BANCORP INC NEW
fibk,fibk,FIRST INTERSTATE BANCSYSTEM INC
fibr,fibr.1,SORRENTO NETWORKS CORP
ficc,ficc,FIELDSTONE INVESTMENT CORP
fico,fico,FAIR ISAAC CORP
fif,fif.1,FINANCIAL FEDERAL CORP
fif,fif,FIRST TRUST ENERGY INFRASTR FUND
fifg,fifg,1ST INDEPENDENCE FNL GROUP INC
fifs,fifs,FIRST INVESTORS FINL SVCS GP INC
fig,fig,FORTRESS INVESTMENT GROUP L L C
figi,figi,FORTRESS INTERNATIONAL GROUP INC
fii,fii,FEDERATED INVESTORS INC PA
fiif,fiif,FLORAFAX INTERNATIONAL INC
fil,fil,FOCUSSHARES TRUST
file,file,FILENET CORP
fill,fill,ISHARES INC
film,film,INTELEFILM CORP
fimge,fimge,FISCHER IMAGING CORP
fin,fin,PETROFINA S A
finb,finb,FIRST INDIANA CORP
fine,fine,FINE HOST CORP
finf,finf,PROSHARES TRUST
finl,finl,FINISH LINE INC
finu,finu,PROSHARES TRUST
finz,finz,PROSHARES TRUST
fio,fio,FUSION I O INC
fire,fire.1,FIREPOND INC
fire,fire,SOURCEFIRE INC
firme,firme,FIRSTMARK CORP NEW
fis,fis,FIDELITY NATIONAL INFO SVCS INC
fisi,fisi,FINANCIAL INSTITUTIONS INC
fisn,fisn,GLOBAL X FUNDS
fisv,fisv,FISERV INC
fit,fit.1,F A B INDUSTRIES INC
fit,fit.2,HEALTH FITNESS CORP
fitb,fitb,FIFTH THIRD BANCORP
five,five,FIVE BELOW INC
fivec,fivec,5 B TECHNOLOGIES CORP
fivz,fivz,PIMCO E T F TRUST
fiw,fiw,FIRST TRUST I S E WATER INDEX FD
fix,fix,COMFORT SYSTEMS USA INC
fizz,fizz,NATIONAL BEVERAGE CORP
fj,fj,FORT JAMES CORP
fja,fja,FEDDERS CORP
fjc,fjc,FEDDERS CORP
fjp,fjp,First Trust Japan AlphaDEX (FJP)
fkan,fkan,FIRST KANSAS FINANCIAL CORP
fkfs,fkfs,FIRST KEYSTONE FINANCIAL INC
fkky,fkky,FRANKFORT FIRST BANCORP INC
fkl,fkl,FAITHSHARES TRUST
fko,fko,First Trust South Korea AlphaDEX (FKO)
fku,fku,First Trust United Kingdom AlphaDEX (FKU)
fl,fl,FOOT LOCKER INC
fla,fla,FLORIDA EAST COAST IND INC
flab,flab,FLORIDA EAST COAST IND INC
flag,flag.1,FLAG FINANCIAL CORP
flas,flas,FLASHNET COMMUNICATIONS INC
flb,flb.1,FLETCHER CHALLENGE BUILDING DIV
flb,flb.2,FLETCHER BUILDING LTD
flb,flb,FIRST NATL BANKSHARES FLA NEW
flbc,flbc,FINGER LAKES BANCORP INC
flbk,flbk,FLORIDA BANKS INC
flc,flc.1,R & B FALCON CORP
flc,flc,FLAHERTY & CRUMRINE TOTAL RET FD
flcgq,flcgq,FRONTLINE CAPITAL GROUP
flchf,flchf,FLETCHERS FINE FOODS LTD
flcn,flcn,FALCON FINANCIAL INVESTMENT TR
fld,fld,FULL LINE DISTRIBUTORS INC
fldm,fldm,FLUIDIGM CORP
fldr,fldr,FLANDERS CORP
fle,fle,FLEETWOOD ENTERPRISES INC
flex,flex,FLEXTRONICS INTERNATIONAL LTD
flfc,flfc,FIRST LIBERTY FINANCIAL CORP
flg,flg,FOCUSSHARES TRUST
flh,flh,FILA HOLDING S P A
fli,fli,C H C HELICOPTER CORP
flic,flic,FIRST LONG ISLAND CORP
flir,flir,FLIR SYSTEMS INC
flk,flk,FLUKE CORP
flky,flky,FIRST LANCASTER BANCSHARES INC
fll,fll,FULL HOUSE RESORTS INC
flm,flm.1,FLEMING COMPANIES INC
flm,flm,FIRST TRUST E T F II
flmk,flmk,FOILMARK INC
avdl,avdl,FLAMEL TECHNOLOGIES SA
fln,fln,First Trust Latin America AlphaDEX (FLN)
flo,flo.1,FLOWERS INDUSTRIES INC
flo,flo,FLOWERS FOODS INC
flot,flot,ISHARES TRUST
flow,flow.1,FLOW INTERNATIONAL CORP
flp,flp,FLETCHER CHALLENGE PAPER DIV
flr,flr,FLUOR CORP NEW
flre,flre,FLOWARE WIRELESS SYSTEMS INC
flrn,flrn,SPDR SERIES TRUST
fls,fls,FLOWSERVE CORP
flsc,flsc,FLORSHEIM GROUP INC
flsh,flsh,MSYSTEMS LTD
flt,flt.1,FLIGHT SAFETY TECHS INC NEW
flt,flt,FLEETCOR TECHNOLOGIES INC
fltr,fltr,MARKET VECTORS E T F TRUST
fltx,fltx,FLEETMATICS GROUP P L C
flwr,flwr,CELEBRITY INC
flws,flws,1 800 FLOWERS COM INC
flxi,flxi,FLEXIINTERNATIONAL SOFTWARE INC
flxs,flxs,FLEXSTEEL INDUSTRIES INC
fly,fly.1,AIRLEASE LTD
fly,fly,FLY LEASING LTD
flyiq,flyiq,FLYI INC
flyr,flyr,NAVIGANT INTERNATIONAL INC
flyx,flyx,DIREXION SHARES E T F TRUST
fm,fm,ISHARES INC
fma,fma,FRACMASTER LTD
fmar,fmar,FIRST MARINER BANCORP
fmax,fmax.1,FRANCHISE MORTGAGE ACCEPTANCE CO
fmbd,fmbd,FIRST MUTUAL BANCORP INC
fmbi,fmbi,FIRST MIDWEST BANCORP DE
fmbk,fmbk,F & M BANCORPORATION INC
fmbn,fmbn,F & M BANCORP MD
fmc,fmc,F M C CORP
fmcn,fmcn,FOCUS MEDIA HOLDING LTD
fmco,fmco,F M S FINANCIAL CORP
fmd,fmd,FIRST MARBLEHEAD CORP
fmda,fmda,FUTUREMEDIA PUBLIC LIMITED CO
fmer,fmer,FIRSTMERIT CORP
fmfc,fmfc,FIRST M & F CORP
fmi,fmi.1,FRANKLIN MULTI INCOME TRUST
fmk,fmk.1,FIBERMARK INC
fmk,fmk,First Trust Mega Cap Alphadex (FMK)
fmkt,fmkt,FREEMARKETS INC
fmm,fmm.1,F F P MARKETING CO
fmm,fmm,FOCUSSHARES TRUST
fmn,fmn.1,F & M NATIONAL CORP
fmn,fmn,FEDERATED PREMIER MUN INC FD
fmnb,fmnb,FARMERS NATIONAL BANC CORP
fmo,fmo.1,FEDERAL MOGUL CORP
fmo,fmo,FIDUCIARY CLAYMORE M L P OPP FD
fmp,fmp,TRADE STREET RESIDENTIAL INC
fmr,fmr.1,FREEPORT MCMORAN OIL & GAS RTY
fmr,fmr,FIRST MERCURY FINANCIAL CORP
fmrx,fmrx.1,FEMRX INC
fmrx,fmrx,FAMILYMEDS GROUP INC
fms,fms,FRESENIUS MED CARE AG & CO KGAA
fmsb,fmsb,FIRST MUTUAL BANCSHARES INC
fmst,fmst,FINISHMASTER INC
fmt,fmt,FREMONT GENERAL CORP
fmti,fmti,FORBES MEDI TECH INC NEW
fmu,fmu,FOCUSSHARES TRUST
fmv,fmv,FAITHSHARES TRUST
fmxiq,fmxiq,FOAMEX INTERNATIONAL INC
fmy,fmy.1,MEYER FRED INC DEL
fmy,fmy,FIRST TRUST MORTGAGE INCOME FUND
fn,fn,FABRINET
fnb,fnb,F N B CORP PA
fnbc,fnbc.1,FRANKLIN BANCORPORATION INC
fnbf,fnbf,F N B FINANCIAL SERVICES CORP
cob,cob,COMMUNITYONE BANCORP
fnbp,fnbp,F N B CORP VA
fnbr,fnbr,F N B ROCHESTER CORP
fnce,fnce,FIRST INTERNATIONAL BANCORP INC
fncly,fncly,FORMULAB NEURONETICS CORP LTD
fncm,fncm,FINET COM INC
fnco,fnco,FUNCO INC
fndt,fndt,FUNDTECH LTD
fnet,fnet,FORTUNET INC
fnf,fnf.1,FIDELITY NATIONAL FINANCIAL INC
fnf,fnf,FIDELITY NATIONAL FINL INC NEW
fnfg,fnfg,FIRST NIAGARA FINL GROUP INC NEW
fnfi,fnfi,FIRST NILES FINANCIAL INC
fnfn,fnfn,FRANKLIN FINANCIAL CORP
fngb,fngb,FIRST NORTHERN CAPITAL CORP
fngn,fngn,FINANCIAL ENGINES INC
fnhc,fnhc,FEDERATED NATIONAL HOLDING CO
fni,fni,FIRST TRUST I S E CHINDIA IND FD
fnine,fnine,FINANCIAL INDUSTRIES CORP
fnio,fnio,ISHARES TRUST
fnis,fnis,FIDELITY NATIONAL INFO SOLNS INC
fnk,fnk,First Trust Mid Cap Value AlphaDEX (FNK)
fnl,fnl,FANSTEEL INC DE
fnlc,fnlc,FIRST BANCORP INC ME
fnly,fnly,FINLAY ENTERPRISES INC
fnm,fnm,FEDERAL NATIONAL MORTGAGE ASSN
kate,kate,FIFTH & PACIFIC COMPANIES INC
fnsc,fnsc,FIRST NATIONAL BANCSHARES INC SC
fnsr,fnsr,FINISAR CORP
fnt,fnt,PROVO INTERNATIONAL INC
fnv,fnv.1,FINOVA GROUP INC
fnv,fnv,FRANCO NEVADA CORP
fnx,fnx.1,F N X MINING COMPANY INC
fnx,fnx,FIRST TRUST E T F II
fny,fny,First Trust Mid Cap Growth AlphaDEX (FNY)
foa,foa,FIRST OF AMERICA BANK CORP
fob,fob,BOYDS COLLECTION LTD
fobb,fobb,FIRST OAK BROOK BANCSHARES INC
fobc,fobc,FED ONE BANCORP INC
foc,foc,FAITHSHARES TRUST
focl,focl,FOCAL INC
focs,focs,FIBERCHEM INC
foe,foe,FERRO CORP
fof,fof,COHEN & STEERS CLOSED END OPP FD
fogd,fogd,FOGDOG INC
foh,foh,FREDERICKS HOLLYWOOD GROUP INC
fol,fol,FACTORSHARES 2X OIL BL SP500 BR
fold,fold,AMICUS THERAPEUTICS INC
fom,fom,FOREMOST CORP AMERICA
fone,fone.1,FOCUS AFFILIATES INC
fone,fone,FIRST TRUST E T F II
fonr,fonr,FONAR CORP
fonx,fonx,FONIX CORP
food,food.1,PIERRE FOODS INC
food,food,VAUGHAN FOODS INC
foot,foot,FOOTHILL INDEPENDENT BANCORP
for,for,FORESTAR GROUP INC
forc,forc,FORCENERGY INC COM NEW
ford,ford,FORWARD INDUSTRIES INC NY
fore,fore,FORE SYSTEMS INC
forl,forl,FORELAND CORP
form,form,FORMFACTOR INC
forr,forr,FORRESTER RESEARCH INC
fors,fors,FORSOFT LTD
forty,forty,FORMULA SYSTEMS LTD
forue,forue,FORTUNE FINANCIAL INC
fos,fos,FOCUSSHARES TRUST
fosl,fosl,FOSSIL GROUP INC
foto,foto,PHOTOWORKS INC
four,four.1,FOUR MEDIA COMPANY
four,four,FOURTHSTAGE TECHNOLOGIES INC
fox,fox.1,FOX ENTERTAINMENT GROUP INC
foxh,foxh,FOXHOLLOW TECHNOLOGIES INC
foxx,foxx,FOX & HOUND RESTAURANT GROUP
fp,fp,FIRSTPLUS FINANCIAL GROUP INC
fpa,fpa,First Trust Asia Pac Ex-Jap AlphaDEX (FPA)
fpamq,fpamq,F P A MEDICAL MANAGEMENT INC
fpb,fpb.1,FIRST PHILSON FINANCIAL CORP
fpb,fpb,FOUNTAIN POWERBOAT INDS INC
fpbi,fpbi,F P B BANCORP INC
fpbn,fpbn.1,F P BANCORP INC
fpbn,fpbn,1ST PACIFIC BANCORP CA
fpc,fpc,FLORIDA PROGRESS CORP
fpf,fpf.1,FIRST PHILIPPINE FUND INC
fpfc,fpfc,FIRST PLACE FINANCIAL CORP NM
fphc,fphc,FISHER & PAYKEL HLTHCR CORP LTD
fpi,fpi.1,FIRST TRUST TAX ADVAN PFD INC FD
fpic,fpic,F P I C INSURANCE GROUP INC
fpo,fpo,FIRST POTOMAC REALTY TRUST
fpp,fpp,FIELDPOINT PETROLEUM CORP
fpt,fpt.1,FRANKLIN PRINCIPAL MATURITY TR
fpt,fpt,FEDERATED PREMIER INT MUN INC FD
fpu,fpu,FLORIDA PUBLIC UTILITIES CO
fpx,fpx.1,FORTUNE NATURAL RESOURCES CORP
fpx,fpx,FIRST TRUST EXCHANGE TRADED FUND
fr,fr,FIRST INDUSTRIAL REALTY TR INC
fra,fra.1,FARAH INC
fra,fra.2,FLOORING AMERICA
fra,fra,BLACKROCK FLOATING RT INC STRAT
frak,frak,MARKET VECTORS E T F TRUST
fran,fran,FRANCESCAS HOLDINGS CORP
frb,frb,BLACKROCK FLOAT RT INC STRAT II
frbk,frbk,REPUBLIC FIRST BANCORP INC
frc,frc.1,FIRST REPUBLIC BANK S F
frc,frc.2,N E T S TRUST
frc,frc,FIRST REPUBLIC BANK S F NEW
frd,frd,FRIEDMAN INDUSTRIES INC
fre,fre,FEDERAL HOME LOAN MORTGAGE CORP
fred,fred,FREDS INC
free,free.1,FREESERVE PLC
free,free,FREESEAS INC
frese,frese,FRESH AMERICA CORP
frf,frf.1,FRANCE GROWTH FUND INC
frf,frf,FORTEGRA FINANCIAL CORP
frg,frg.1,DRESDNER RCM EUROPE FUND INC
frg,frg.2,FURRS RESTAURANT GROUP INC
frg,frg,FRONTEER GOLD INC
frgb,frgb,FIRST REGIONAL BANCORP
frgi,frgi,FIESTA RESTAURANT GROUP INC
frgo,frgo,FARGO ELECTRONICS INC
fri,fri,FIRST TRUST E T F II
friz,friz,FRISBY TECHNOLOGIES INC
